horse_number,horse_name,frame,actual_running_style,actual_running_style_fixed,position_m,finish_position_m,rank,lane,gap_from_leader,nige_senko_gap,early_gap_range,final_stretch_start_progress,horse_ability_score,popularity_score,race_level_score,finish_score,margin_score,time_score,race_power,performance_index,mid_race_move_score,normalized_mid_race_move,final_performance_score,late_power,random_noise,normalized_final_performance,normalized_late_power,late_phase,late_ratio,gap_adjustment,escape_fade,stalker_fade,fade_penalty,late_gain_multiplier,tie_breaker,ability_factor,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,stamina,acceleration,last3f_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,carried_weight,weight_penalty,pace_fit_score,final_stretch_score,style_attack_ratio,straight_attack_score,straight_ratio,pace,time,elapsed_time,progress
14,パラディレーヌ,7,追込,追込,1010.151,1010.151,14,6.65,85.501,12.209,75.0-120.0,0.75,71.301,69.714,89.243,61.19,71.643,80.259,70.386,56.633,70.419,0.363,66.634,67.601,2.796,0.444,0.706,0.022,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.7,0.325,0.34,0.542,0.795,1.0,79.475,32.517,54.479,84.943,76.198,56.123,65.0,78.341,0.0,0.0,47.047,49.0325,34.4,0.0,54.236,56.0,0.0,64.413,55.978,0.0,0.0,0.0,medium,70.687,70.687,0.6087
2,ウイントワイライト,1,追込,追込,995.148,995.148,15,0.65,100.504,12.209,75.0-120.0,0.75,70.123,82.0,73.486,49.404,69.107,83.472,68.346,52.321,64.037,-0.368,65.587,64.99,-0.549,0.327,0.395,0.022,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.7,0.118,0.104,0.726,0.83,1.0,83.004,11.75,43.081,84.775,73.611,48.134,65.0,58.293,0.0,0.0,56.872,44.625,32.5,0.0,72.579,53.0,-4.0,72.569,63.264,0.0,0.0,0.0,medium,70.687,70.687,0.6087
4,ミアネーロ,2,追込,追込,981.733,981.733,16,1.65,113.919,12.209,75.0-120.0,0.75,56.31,64.143,76.871,34.082,49.071,57.694,54.869,49.023,54.569,-1.0,57.231,57.922,2.33,-0.607,-0.447,0.022,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.7,0.205,0.201,0.441,0.598,1.0,59.783,20.476,37.968,69.035,57.141,44.219,65.0,72.334,0.0,0.0,42.419,50.57,34.1,0.0,44.082,55.0,-2.0,72.146,51.404,0.0,0.0,0.0,medium,70.687,70.687,0.6087
15,ルージュソリテール,8,逃げ,逃げ,1101.672,1101.672,1,7.0,0.0,12.087,0.0-8.0,0.75,75.755,73.429,77.586,74.853,84.15,89.093,75.017,55.862,79.075,1.0,64.632,62.036,-2.745,0.22,0.043,0.03,0.0,0.0,0.0,0.0,0.0,1.0,-0.769,0.7,0.773,0.773,0.148,0.882,1.0,88.242,77.258,82.201,84.147,80.784,69.363,65.0,67.258,0.0,0.0,35.365,52.03,33.2,0.0,14.831,55.0,-2.0,59.53,42.9,0.0,0.0,0.0,medium,71.076,71.076,0.612
11,テレサ,6,先行,先行,1089.586,1089.586,2,5.22,12.087,12.087,12.0-34.0,0.75,70.675,68.643,82.457,67.127,74.443,77.143,69.64,56.099,74.411,0.821,63.478,62.647,0.703,0.091,0.116,0.03,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.7,0.776,0.788,0.088,0.773,1.0,77.342,77.561,78.15,74.142,73.6,67.05,65.0,72.962,0.0,0.0,31.002,50.06,34.3,0.0,8.824,55.0,-2.0,76.691,43.084,0.0,0.0,0.0,medium,71.076,71.076,0.612
13,ビップデイジー,7,先行,先行,1085.533,1085.533,3,6.22,16.14,12.087,12.0-34.0,0.75,65.857,57.714,83.529,52.226,70.536,83.998,65.953,52.405,71.461,0.483,60.218,57.791,-2.458,-0.273,-0.463,0.03,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.7,0.505,0.547,0.15,0.839,1.0,83.868,50.472,67.809,76.822,76.631,60.961,65.0,63.865,0.0,0.0,35.726,50.8275,33.6,0.0,15.0,54.0,-4.0,72.526,44.983,0.0,0.0,0.0,medium,71.076,71.076,0.612
7,セキトバイースト,4,先行,先行,1082.779,1082.779,4,3.22,18.893,12.087,12.0-34.0,0.75,63.478,59.143,87.0,49.447,65.086,69.753,62.736,53.595,69.978,0.313,60.224,57.391,-2.599,-0.273,-0.51,0.03,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.7,0.755,0.814,0.061,0.703,1.0,70.283,75.469,76.376,59.897,68.56,66.657,65.0,71.029,0.0,0.0,30.738,49.06,33.8,0.0,6.122,56.0,0.0,86.577,43.429,0.0,0.0,0.0,medium,71.076,71.076,0.612
9,テリオスララ,5,先行,先行,1079.937,1079.937,5,4.22,21.735,12.087,12.0-34.0,0.75,62.736,69.714,69.8,46.956,60.379,73.614,61.48,50.621,67.991,0.085,57.662,55.651,-1.539,-0.559,-0.718,0.03,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.7,0.804,0.785,0.0,0.726,1.0,72.649,80.404,75.883,60.475,64.98,63.462,65.0,63.883,0.0,0.0,30.735,53.4025,33.2,0.0,0.0,54.0,-4.0,76.787,39.968,0.0,0.0,0.0,medium,71.076,71.076,0.612
10,ホールネス,5,先行,先行,1075.386,1075.386,6,4.0,26.286,12.087,12.0-34.0,0.75,59.069,60.214,85.9,49.038,50.986,59.868,57.483,53.75,63.935,-0.379,58.969,59.355,2.87,-0.413,-0.276,0.03,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.7,0.628,0.628,0.209,0.598,1.0,59.798,62.847,61.475,61.899,59.287,54.342,65.0,88.523,0.0,0.0,29.207,49.894999999999996,34.4,0.0,20.882,55.0,-2.0,76.784,44.688,0.0,0.0,0.0,medium,71.076,71.076,0.612
3,ブラウンラチェット,2,先行,先行,1070.261,1070.261,7,1.22,31.411,12.087,12.0-34.0,0.75,49.706,43.143,88.129,30.992,39.943,55.666,48.669,45.79,56.743,-1.0,51.32,49.555,-1.369,-1.0,-1.25,0.03,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.7,0.635,0.591,0.261,0.555,1.0,55.523,63.507,57.47,48.349,54.363,52.362,65.0,71.485,0.0,0.0,31.875,50.98,34.6,0.0,26.111,54.0,-4.0,70.917,43.463,0.0,0.0,0.0,medium,71.076,71.076,0.612
8,ニシノティアモ,4,差し,差し,1054.154,1054.154,8,3.45,47.518,12.087,45.0-82.0,0.75,79.242,83.214,79.486,80.05,87.5,81.203,77.909,58.434,76.164,1.0,69.662,68.932,-0.015,0.783,0.864,0.03,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.7,0.682,0.663,0.519,0.803,1.0,80.27,68.16,72.578,83.675,77.904,68.359,65.0,72.81,0.0,0.0,46.306,52.3,33.1,0.0,51.875,56.0,0.0,61.628,54.216,0.0,0.0,0.0,medium,71.076,71.076,0.612
5,エストゥペンダ,3,差し,差し,1045.411,1045.411,9,2.67,56.262,12.087,45.0-82.0,0.75,77.959,88.429,63.086,81.175,91.75,71.709,76.564,71.892,67.017,-0.026,74.757,73.722,-0.889,1.0,1.25,0.03,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.7,0.088,0.14,0.918,0.727,1.0,72.695,8.75,40.391,84.811,71.462,52.505,65.0,85.578,52.509,52.509,60.756,40.5625,32.4,0.0,91.786,54.0,-4.0,71.712,69.992,0.0,0.0,0.0,medium,71.076,71.076,0.612
6,ヴァルキリーバース,3,差し,差し,1043.926,1043.926,10,2.45,57.746,12.087,45.0-82.0,0.75,77.485,81.0,63.029,88.571,95.129,72.912,77.215,62.655,72.168,0.564,73.792,73.084,0.289,1.0,1.25,0.03,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.7,0.443,0.554,0.747,0.705,1.0,70.469,44.287,62.186,84.382,70.389,63.243,65.0,86.738,0.0,0.0,51.542,49.275,33.6,0.0,74.742,55.5,-1.0,79.106,64.58,0.0,0.0,0.0,medium,71.076,71.076,0.612
1,マカナ,1,差し,差し,1035.678,1035.678,11,0.67,65.994,12.087,45.0-82.0,0.75,69.715,78.143,51.529,71.823,84.486,72.603,68.457,56.51,65.878,-0.157,66.682,64.203,-2.769,0.449,0.301,0.03,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.7,0.403,0.359,0.6,0.724,1.0,72.442,40.31,52.363,80.801,67.368,54.929,65.0,75.916,0.0,0.0,46.662,48.417500000000004,33.1,0.0,60.0,50.0,-4.0,78.712,59.11,0.0,0.0,0.0,medium,71.076,71.076,0.612
12,コガネノソラ,6,差し,差し,1034.027,1034.027,12,5.45,67.645,12.087,45.0-82.0,0.75,67.43,62.5,83.486,62.946,71.364,71.538,66.754,56.051,67.322,0.009,64.651,65.188,2.482,0.222,0.418,0.03,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.7,0.436,0.438,0.45,0.712,1.0,71.231,43.573,56.151,76.634,69.168,55.597,65.0,79.713,0.0,0.0,41.615,48.6375,34.1,0.0,45.0,56.5,1.0,74.194,53.448,0.0,0.0,0.0,medium,71.076,71.076,0.612
16,セントメモリーズ,8,差し,差し,1024.077,1024.077,13,7.0,77.595,12.087,45.0-82.0,0.75,49.394,54.5,74.586,20.959,29.7,72.773,48.042,40.353,54.792,-1.0,47.098,46.749,0.485,-1.0,-1.25,0.03,0.0,0.0,0.0,0.0,0.0,1.0,0.227,0.7,0.394,0.351,0.124,0.726,1.0,72.628,39.377,52.011,62.761,58.846,43.741,65.0,43.837,0.0,0.0,32.551,50.8325,33.7,0.0,12.358,52.0,-4.0,71.165,39.944,0.0,0.0,0.0,medium,71.076,71.076,0.612
14,パラディレーヌ,7,追込,追込,1016.24,1016.24,14,6.65,85.432,12.087,75.0-120.0,0.75,71.301,69.714,89.243,61.19,71.643,80.259,70.386,56.633,70.419,0.363,66.634,67.601,2.796,0.444,0.706,0.03,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.7,0.325,0.34,0.542,0.795,1.0,79.475,32.517,54.479,84.943,76.198,56.123,65.0,78.341,0.0,0.0,47.047,49.0325,34.4,0.0,54.236,56.0,0.0,64.413,55.978,0.0,0.0,0.0,medium,71.076,71.076,0.612
2,ウイントワイライト,1,追込,追込,1001.178,1001.178,15,0.65,100.494,12.087,75.0-120.0,0.75,70.123,82.0,73.486,49.404,69.107,83.472,68.346,52.321,64.037,-0.368,65.587,64.99,-0.549,0.327,0.395,0.03,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.7,0.118,0.104,0.726,0.83,1.0,83.004,11.75,43.081,84.775,73.611,48.134,65.0,58.293,0.0,0.0,56.872,44.625,32.5,0.0,72.579,53.0,-4.0,72.569,63.264,0.0,0.0,0.0,medium,71.076,71.076,0.612
4,ミアネーロ,2,追込,追込,987.691,987.691,16,1.65,113.981,12.087,75.0-120.0,0.75,56.31,64.143,76.871,34.082,49.071,57.694,54.869,49.023,54.569,-1.0,57.231,57.922,2.33,-0.607,-0.447,0.03,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.7,0.205,0.201,0.441,0.598,1.0,59.783,20.476,37.968,69.035,57.141,44.219,65.0,72.334,0.0,0.0,42.419,50.57,34.1,0.0,44.082,55.0,-2.0,72.146,51.404,0.0,0.0,0.0,medium,71.076,71.076,0.612
15,ルージュソリテール,8,逃げ,逃げ,1107.692,1107.692,1,7.0,0.0,12.0,0.0-8.0,0.75,75.755,73.429,77.586,74.853,84.15,89.093,75.017,55.862,79.075,1.0,64.632,62.036,-2.745,0.22,0.043,0.038,0.0,0.0,0.0,0.0,0.0,1.0,-0.769,0.7,0.773,0.773,0.148,0.882,1.0,88.242,77.258,82.201,84.147,80.784,69.363,65.0,67.258,0.0,0.0,35.365,52.03,33.2,0.0,14.831,55.0,-2.0,59.53,42.9,0.0,0.0,0.0,medium,71.464,71.464,0.6154
11,テレサ,6,先行,先行,1095.692,1095.692,2,5.22,12.0,12.0,12.0-34.0,0.75,70.675,68.643,82.457,67.127,74.443,77.143,69.64,56.099,74.411,0.821,63.478,62.647,0.703,0.091,0.116,0.038,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.7,0.776,0.788,0.088,0.773,1.0,77.342,77.561,78.15,74.142,73.6,67.05,65.0,72.962,0.0,0.0,31.002,50.06,34.3,0.0,8.824,55.0,-2.0,76.691,43.084,0.0,0.0,0.0,medium,71.464,71.464,0.6154
13,ビップデイジー,7,先行,先行,1091.641,1091.641,3,6.22,16.052,12.0,12.0-34.0,0.75,65.857,57.714,83.529,52.226,70.536,83.998,65.953,52.405,71.461,0.483,60.218,57.791,-2.458,-0.273,-0.463,0.038,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.7,0.505,0.547,0.15,0.839,1.0,83.868,50.472,67.809,76.822,76.631,60.961,65.0,63.865,0.0,0.0,35.726,50.8275,33.6,0.0,15.0,54.0,-4.0,72.526,44.983,0.0,0.0,0.0,medium,71.464,71.464,0.6154
7,セキトバイースト,4,先行,先行,1088.852,1088.852,4,3.22,18.84,12.0,12.0-34.0,0.75,63.478,59.143,87.0,49.447,65.086,69.753,62.736,53.595,69.978,0.313,60.224,57.391,-2.599,-0.273,-0.51,0.038,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.7,0.755,0.814,0.061,0.703,1.0,70.283,75.469,76.376,59.897,68.56,66.657,65.0,71.029,0.0,0.0,30.738,49.06,33.8,0.0,6.122,56.0,0.0,86.577,43.429,0.0,0.0,0.0,medium,71.464,71.464,0.6154
9,テリオスララ,5,先行,先行,1085.985,1085.985,5,4.22,21.707,12.0,12.0-34.0,0.75,62.736,69.714,69.8,46.956,60.379,73.614,61.48,50.621,67.991,0.085,57.662,55.651,-1.539,-0.559,-0.718,0.038,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.7,0.804,0.785,0.0,0.726,1.0,72.649,80.404,75.883,60.475,64.98,63.462,65.0,63.883,0.0,0.0,30.735,53.4025,33.2,0.0,0.0,54.0,-4.0,76.787,39.968,0.0,0.0,0.0,medium,71.464,71.464,0.6154
10,ホールネス,5,先行,先行,1081.386,1081.386,6,4.0,26.307,12.0,12.0-34.0,0.75,59.069,60.214,85.9,49.038,50.986,59.868,57.483,53.75,63.935,-0.379,58.969,59.355,2.87,-0.413,-0.276,0.038,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.7,0.628,0.628,0.209,0.598,1.0,59.798,62.847,61.475,61.899,59.287,54.342,65.0,88.523,0.0,0.0,29.207,49.894999999999996,34.4,0.0,20.882,55.0,-2.0,76.784,44.688,0.0,0.0,0.0,medium,71.464,71.464,0.6154
3,ブラウンラチェット,2,先行,先行,1076.215,1076.215,7,1.22,31.477,12.0,12.0-34.0,0.75,49.706,43.143,88.129,30.992,39.943,55.666,48.669,45.79,56.743,-1.0,51.32,49.555,-1.369,-1.0,-1.25,0.038,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.7,0.635,0.591,0.261,0.555,1.0,55.523,63.507,57.47,48.349,54.363,52.362,65.0,71.485,0.0,0.0,31.875,50.98,34.6,0.0,26.111,54.0,-4.0,70.917,43.463,0.0,0.0,0.0,medium,71.464,71.464,0.6154
8,ニシノティアモ,4,差し,差し,1060.322,1060.322,8,3.45,47.371,12.0,45.0-82.0,0.75,79.242,83.214,79.486,80.05,87.5,81.203,77.909,58.434,76.164,1.0,69.662,68.932,-0.015,0.783,0.864,0.038,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.7,0.682,0.663,0.519,0.803,1.0,80.27,68.16,72.578,83.675,77.904,68.359,65.0,72.81,0.0,0.0,46.306,52.3,33.1,0.0,51.875,56.0,0.0,61.628,54.216,0.0,0.0,0.0,medium,71.464,71.464,0.6154
5,エストゥペンダ,3,差し,差し,1051.464,1051.464,9,2.67,56.229,12.0,45.0-82.0,0.75,77.959,88.429,63.086,81.175,91.75,71.709,76.564,71.892,67.017,-0.026,74.757,73.722,-0.889,1.0,1.25,0.038,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.7,0.088,0.14,0.918,0.727,1.0,72.695,8.75,40.391,84.811,71.462,52.505,65.0,85.578,52.509,52.509,60.756,40.5625,32.4,0.0,91.786,54.0,-4.0,71.712,69.992,0.0,0.0,0.0,medium,71.464,71.464,0.6154
6,ヴァルキリーバース,3,差し,差し,1050.031,1050.031,10,2.45,57.661,12.0,45.0-82.0,0.75,77.485,81.0,63.029,88.571,95.129,72.912,77.215,62.655,72.168,0.564,73.792,73.084,0.289,1.0,1.25,0.038,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.7,0.443,0.554,0.747,0.705,1.0,70.469,44.287,62.186,84.382,70.389,63.243,65.0,86.738,0.0,0.0,51.542,49.275,33.6,0.0,74.742,55.5,-1.0,79.106,64.58,0.0,0.0,0.0,medium,71.464,71.464,0.6154
1,マカナ,1,差し,差し,1041.705,1041.705,11,0.67,65.987,12.0,45.0-82.0,0.75,69.715,78.143,51.529,71.823,84.486,72.603,68.457,56.51,65.878,-0.157,66.682,64.203,-2.769,0.449,0.301,0.038,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.7,0.403,0.359,0.6,0.724,1.0,72.442,40.31,52.363,80.801,67.368,54.929,65.0,75.916,0.0,0.0,46.662,48.417500000000004,33.1,0.0,60.0,50.0,-4.0,78.712,59.11,0.0,0.0,0.0,medium,71.464,71.464,0.6154
12,コガネノソラ,6,差し,差し,1040.065,1040.065,12,5.45,67.628,12.0,45.0-82.0,0.75,67.43,62.5,83.486,62.946,71.364,71.538,66.754,56.051,67.322,0.009,64.651,65.188,2.482,0.222,0.418,0.038,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.7,0.436,0.438,0.45,0.712,1.0,71.231,43.573,56.151,76.634,69.168,55.597,65.0,79.713,0.0,0.0,41.615,48.6375,34.1,0.0,45.0,56.5,1.0,74.194,53.448,0.0,0.0,0.0,medium,71.464,71.464,0.6154
16,セントメモリーズ,8,差し,差し,1030.048,1030.048,13,7.0,77.645,12.0,45.0-82.0,0.75,49.394,54.5,74.586,20.959,29.7,72.773,48.042,40.353,54.792,-1.0,47.098,46.749,0.485,-1.0,-1.25,0.038,0.0,0.0,0.0,0.0,0.0,1.0,0.227,0.7,0.394,0.351,0.124,0.726,1.0,72.628,39.377,52.011,62.761,58.846,43.741,65.0,43.837,0.0,0.0,32.551,50.8325,33.7,0.0,12.358,52.0,-4.0,71.165,39.944,0.0,0.0,0.0,medium,71.464,71.464,0.6154
14,パラディレーヌ,7,追込,追込,1022.329,1022.329,14,6.65,85.363,12.0,75.0-120.0,0.75,71.301,69.714,89.243,61.19,71.643,80.259,70.386,56.633,70.419,0.363,66.634,67.601,2.796,0.444,0.706,0.038,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.7,0.325,0.34,0.542,0.795,1.0,79.475,32.517,54.479,84.943,76.198,56.123,65.0,78.341,0.0,0.0,47.047,49.0325,34.4,0.0,54.236,56.0,0.0,64.413,55.978,0.0,0.0,0.0,medium,71.464,71.464,0.6154
2,ウイントワイライト,1,追込,追込,1007.209,1007.209,15,0.65,100.483,12.0,75.0-120.0,0.75,70.123,82.0,73.486,49.404,69.107,83.472,68.346,52.321,64.037,-0.368,65.587,64.99,-0.549,0.327,0.395,0.038,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.7,0.118,0.104,0.726,0.83,1.0,83.004,11.75,43.081,84.775,73.611,48.134,65.0,58.293,0.0,0.0,56.872,44.625,32.5,0.0,72.579,53.0,-4.0,72.569,63.264,0.0,0.0,0.0,medium,71.464,71.464,0.6154
4,ミアネーロ,2,追込,追込,993.649,993.649,16,1.65,114.043,12.0,75.0-120.0,0.75,56.31,64.143,76.871,34.082,49.071,57.694,54.869,49.023,54.569,-1.0,57.231,57.922,2.33,-0.607,-0.447,0.038,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.7,0.205,0.201,0.441,0.598,1.0,59.783,20.476,37.968,69.035,57.141,44.219,65.0,72.334,0.0,0.0,42.419,50.57,34.1,0.0,44.082,55.0,-2.0,72.146,51.404,0.0,0.0,0.0,medium,71.464,71.464,0.6154
15,ルージュソリテール,8,逃げ,逃げ,1113.712,1113.712,1,7.0,0.0,12.0,0.0-8.0,0.75,75.755,73.429,77.586,74.853,84.15,89.093,75.017,55.862,79.075,1.0,64.632,62.036,-2.745,0.22,0.043,0.047,0.0,0.0,0.0,0.0,0.0,1.0,-0.769,0.7,0.773,0.773,0.148,0.882,1.0,88.242,77.258,82.201,84.147,80.784,69.363,65.0,67.258,0.0,0.0,35.365,52.03,33.2,0.0,14.831,55.0,-2.0,59.53,42.9,0.0,0.0,0.0,medium,71.852,71.852,0.6187
11,テレサ,6,先行,先行,1101.712,1101.712,2,5.22,12.0,12.0,12.0-34.0,0.75,70.675,68.643,82.457,67.127,74.443,77.143,69.64,56.099,74.411,0.821,63.478,62.647,0.703,0.091,0.116,0.047,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.7,0.776,0.788,0.088,0.773,1.0,77.342,77.561,78.15,74.142,73.6,67.05,65.0,72.962,0.0,0.0,31.002,50.06,34.3,0.0,8.824,55.0,-2.0,76.691,43.084,0.0,0.0,0.0,medium,71.852,71.852,0.6187
13,ビップデイジー,7,先行,先行,1097.748,1097.748,3,6.22,15.964,12.0,12.0-34.0,0.75,65.857,57.714,83.529,52.226,70.536,83.998,65.953,52.405,71.461,0.483,60.218,57.791,-2.458,-0.273,-0.463,0.047,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.7,0.505,0.547,0.15,0.839,1.0,83.868,50.472,67.809,76.822,76.631,60.961,65.0,63.865,0.0,0.0,35.726,50.8275,33.6,0.0,15.0,54.0,-4.0,72.526,44.983,0.0,0.0,0.0,medium,71.852,71.852,0.6187
7,セキトバイースト,4,先行,先行,1094.926,1094.926,4,3.22,18.786,12.0,12.0-34.0,0.75,63.478,59.143,87.0,49.447,65.086,69.753,62.736,53.595,69.978,0.313,60.224,57.391,-2.599,-0.273,-0.51,0.047,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.7,0.755,0.814,0.061,0.703,1.0,70.283,75.469,76.376,59.897,68.56,66.657,65.0,71.029,0.0,0.0,30.738,49.06,33.8,0.0,6.122,56.0,0.0,86.577,43.429,0.0,0.0,0.0,medium,71.852,71.852,0.6187
9,テリオスララ,5,先行,先行,1092.033,1092.033,5,4.22,21.679,12.0,12.0-34.0,0.75,62.736,69.714,69.8,46.956,60.379,73.614,61.48,50.621,67.991,0.085,57.662,55.651,-1.539,-0.559,-0.718,0.047,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.7,0.804,0.785,0.0,0.726,1.0,72.649,80.404,75.883,60.475,64.98,63.462,65.0,63.883,0.0,0.0,30.735,53.4025,33.2,0.0,0.0,54.0,-4.0,76.787,39.968,0.0,0.0,0.0,medium,71.852,71.852,0.6187
10,ホールネス,5,先行,先行,1087.385,1087.385,6,4.0,26.327,12.0,12.0-34.0,0.75,59.069,60.214,85.9,49.038,50.986,59.868,57.483,53.75,63.935,-0.379,58.969,59.355,2.87,-0.413,-0.276,0.047,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.7,0.628,0.628,0.209,0.598,1.0,59.798,62.847,61.475,61.899,59.287,54.342,65.0,88.523,0.0,0.0,29.207,49.894999999999996,34.4,0.0,20.882,55.0,-2.0,76.784,44.688,0.0,0.0,0.0,medium,71.852,71.852,0.6187
3,ブラウンラチェット,2,先行,先行,1082.169,1082.169,7,1.22,31.544,12.0,12.0-34.0,0.75,49.706,43.143,88.129,30.992,39.943,55.666,48.669,45.79,56.743,-1.0,51.32,49.555,-1.369,-1.0,-1.25,0.047,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.7,0.635,0.591,0.261,0.555,1.0,55.523,63.507,57.47,48.349,54.363,52.362,65.0,71.485,0.0,0.0,31.875,50.98,34.6,0.0,26.111,54.0,-4.0,70.917,43.463,0.0,0.0,0.0,medium,71.852,71.852,0.6187
8,ニシノティアモ,4,差し,差し,1066.489,1066.489,8,3.45,47.223,12.0,45.0-82.0,0.75,79.242,83.214,79.486,80.05,87.5,81.203,77.909,58.434,76.164,1.0,69.662,68.932,-0.015,0.783,0.864,0.047,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.7,0.682,0.663,0.519,0.803,1.0,80.27,68.16,72.578,83.675,77.904,68.359,65.0,72.81,0.0,0.0,46.306,52.3,33.1,0.0,51.875,56.0,0.0,61.628,54.216,0.0,0.0,0.0,medium,71.852,71.852,0.6187
5,エストゥペンダ,3,差し,差し,1057.516,1057.516,9,2.67,56.196,12.0,45.0-82.0,0.75,77.959,88.429,63.086,81.175,91.75,71.709,76.564,71.892,67.017,-0.026,74.757,73.722,-0.889,1.0,1.25,0.047,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.7,0.088,0.14,0.918,0.727,1.0,72.695,8.75,40.391,84.811,71.462,52.505,65.0,85.578,52.509,52.509,60.756,40.5625,32.4,0.0,91.786,54.0,-4.0,71.712,69.992,0.0,0.0,0.0,medium,71.852,71.852,0.6187
6,ヴァルキリーバース,3,差し,差し,1056.135,1056.135,10,2.45,57.577,12.0,45.0-82.0,0.75,77.485,81.0,63.029,88.571,95.129,72.912,77.215,62.655,72.168,0.564,73.792,73.084,0.289,1.0,1.25,0.047,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.7,0.443,0.554,0.747,0.705,1.0,70.469,44.287,62.186,84.382,70.389,63.243,65.0,86.738,0.0,0.0,51.542,49.275,33.6,0.0,74.742,55.5,-1.0,79.106,64.58,0.0,0.0,0.0,medium,71.852,71.852,0.6187
1,マカナ,1,差し,差し,1047.732,1047.732,11,0.67,65.981,12.0,45.0-82.0,0.75,69.715,78.143,51.529,71.823,84.486,72.603,68.457,56.51,65.878,-0.157,66.682,64.203,-2.769,0.449,0.301,0.047,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.7,0.403,0.359,0.6,0.724,1.0,72.442,40.31,52.363,80.801,67.368,54.929,65.0,75.916,0.0,0.0,46.662,48.417500000000004,33.1,0.0,60.0,50.0,-4.0,78.712,59.11,0.0,0.0,0.0,medium,71.852,71.852,0.6187
12,コガネノソラ,6,差し,差し,1046.102,1046.102,12,5.45,67.611,12.0,45.0-82.0,0.75,67.43,62.5,83.486,62.946,71.364,71.538,66.754,56.051,67.322,0.009,64.651,65.188,2.482,0.222,0.418,0.047,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.7,0.436,0.438,0.45,0.712,1.0,71.231,43.573,56.151,76.634,69.168,55.597,65.0,79.713,0.0,0.0,41.615,48.6375,34.1,0.0,45.0,56.5,1.0,74.194,53.448,0.0,0.0,0.0,medium,71.852,71.852,0.6187
16,セントメモリーズ,8,差し,差し,1036.018,1036.018,13,7.0,77.694,12.0,45.0-82.0,0.75,49.394,54.5,74.586,20.959,29.7,72.773,48.042,40.353,54.792,-1.0,47.098,46.749,0.485,-1.0,-1.25,0.047,0.0,0.0,0.0,0.0,0.0,1.0,0.227,0.7,0.394,0.351,0.124,0.726,1.0,72.628,39.377,52.011,62.761,58.846,43.741,65.0,43.837,0.0,0.0,32.551,50.8325,33.7,0.0,12.358,52.0,-4.0,71.165,39.944,0.0,0.0,0.0,medium,71.852,71.852,0.6187
